Task,Mode,Participant,Run time,Created at,Robot count
varying_control,global,lBR5M7tNuJenkKai33GdsA,188.131,2013-09-12 15:39:39 UTC,16,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,lBR5M7tNuJenkKai33GdsA,96.908,2013-09-12 15:42:26 UTC,181,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,lBR5M7tNuJenkKai33GdsA,9.413,2013-09-12 15:43:04 UTC,1,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,tlET7dwGahswawmxh-A7lw,4.526,2013-09-12 15:44:26 UTC,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8"
robot_positioning,default,lBR5M7tNuJenkKai33GdsA,103.29,2013-09-12 15:45:26 UTC,8,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_visualization,full-state,VCJj4HsK9_q-x3rS02T_NQ,157.661,2013-09-12 15:48:29 UTC,100,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:18.0) Gecko/20100101 Firefox/18.0
pyramid_building,5.5,lBR5M7tNuJenkKai33GdsA,289.097,2013-09-12 15:50:44 UTC,8,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_visualization,mean & variance,VCJj4HsK9_q-x3rS02T_NQ,126.91,2013-09-12 15:51:02 UTC,100,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:18.0) Gecko/20100101 Firefox/18.0
varying_visualization,mean & variance,lBR5M7tNuJenkKai33GdsA,98.008,2013-09-12 15:52:35 UTC,100,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,VCJj4HsK9_q-x3rS02T_NQ,166.816,2013-09-12 15:55:05 UTC,454,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:18.0) Gecko/20100101 Firefox/18.0
varying_visualization,full-state,blkO47a--qITor3IzJe5Cg,153.766,2013-09-12 15:58:33 UTC,100,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:21.0) Gecko/20100101 Firefox/21.0
varying_control,global,dtlzdiVEDwk2ETTujKDi4g,237.338,2013-09-12 15:59:20 UTC,16,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_control,attractive,blkO47a--qITor3IzJe5Cg,46.895,2013-09-12 16:00:10 UTC,16,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:21.0) Gecko/20100101 Firefox/21.0
maze_positioning,default,dtlzdiVEDwk2ETTujKDi4g,57.791,2013-09-12 16:01:20 UTC,264,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_control,global,xQcOUCkSfLLGHG-VHO6KyA,135.53,2013-09-12 16:01:41 UTC,16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
maze_positioning,default,xQcOUCkSfLLGHG-VHO6KyA,105.872,2013-09-12 16:04:03 UTC,297,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
robot_positioning,default,xQcOUCkSfLLGHG-VHO6KyA,18.238,2013-09-12 16:05:05 UTC,3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
pyramid_building,4.7,xQcOUCkSfLLGHG-VHO6KyA,188.186,2013-09-12 16:08:48 UTC,8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
varying_control,global,WKowziBha060St4N_1HxNg,138.865,2013-09-12 16:09:46 UTC,16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
varying_control,attractive,NDhN6fGa4m8mRufXqstO5w,86.611,2013-09-12 16:10:55 UTC,16,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,WKowziBha060St4N_1HxNg,87.278,2013-09-12 16:11:43 UTC,146,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
maze_positioning,default,NDhN6fGa4m8mRufXqstO5w,71.968,2013-09-12 16:13:10 UTC,75,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_visualization,convex-hull,xQcOUCkSfLLGHG-VHO6KyA,237.908,2013-09-12 16:13:18 UTC,100,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
robot_positioning,default,WKowziBha060St4N_1HxNg,46.008,2013-09-12 16:13:28 UTC,7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,NDhN6fGa4m8mRufXqstO5w,113.879,2013-09-12 16:17:11 UTC,6,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_control,global,uLxi4c9R6CyadomRePihng,192.646,2013-09-12 16:18:32 UTC,16,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; BRI/2; MDDCJS)
maze_positioning,default,uLxi4c9R6CyadomRePihng,114.34,2013-09-12 16:20:50 UTC,258,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; BRI/2; MDDCJS)
maze_positioning,default,xQcOUCkSfLLGHG-VHO6KyA,107.101,2013-09-12 16:22:54 UTC,341,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
robot_positioning,default,uLxi4c9R6CyadomRePihng,136.422,2013-09-12 16:23:32 UTC,10,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; BRI/2; MDDCJS)
maze_positioning,default,xQcOUCkSfLLGHG-VHO6KyA,68.898,2013-09-12 16:24:41 UTC,296,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
maze_positioning,default,xQcOUCkSfLLGHG-VHO6KyA,65.398,2013-09-12 16:26:11 UTC,115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
varying_control,attractive,UQO2-OR1D3F14MbZ8W_64A,104.829,2013-09-12 16:26:15 UTC,16,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,xQcOUCkSfLLGHG-VHO6KyA,58.594,2013-09-12 16:27:43 UTC,49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
robot_positioning,default,xQcOUCkSfLLGHG-VHO6KyA,181.111,2013-09-12 16:31:20 UTC,5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
robot_positioning,default,xQcOUCkSfLLGHG-VHO6KyA,8.315,2013-09-12 16:31:52 UTC,3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
robot_positioning,default,xQcOUCkSfLLGHG-VHO6KyA,7.918,2013-09-12 16:32:22 UTC,4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
robot_positioning,default,xQcOUCkSfLLGHG-VHO6KyA,87.361,2013-09-12 16:34:15 UTC,5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
robot_positioning,default,xQcOUCkSfLLGHG-VHO6KyA,51.845,2013-09-12 16:35:27 UTC,6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
pyramid_building,5.4,xQcOUCkSfLLGHG-VHO6KyA,335.063,2013-09-12 16:41:58 UTC,8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
robot_positioning,default,o9ZgnIm2_sBB6J3SwCaVsg,15.338,2013-09-12 16:51:41 UTC,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,o9ZgnIm2_sBB6J3SwCaVsg,11.02,2013-09-12 16:52:39 UTC,2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_control,attractive,UCsk0AZvAbPsVH1B-UhrtQ,120.691,2013-09-12 17:17:08 UTC,16,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_control,global,UCsk0AZvAbPsVH1B-UhrtQ,59.99,2013-09-12 17:18:35 UTC,16,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_control,global,G0au1SbnBMQ9RXxyi982Tw,98.804,2013-09-12 17:19:23 UTC,16,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0
varying_control,attractive,KhWLHfR1Z0dfhYYUbkNhhQ,105.455,2013-09-12 17:19:32 UTC,16,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,UCsk0AZvAbPsVH1B-UhrtQ,45.118,2013-09-12 17:19:57 UTC,182,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,4C2ng9K6qG8FbyA8Yp1Rmg,96.032,2013-09-12 17:20:49 UTC,21,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,UCsk0AZvAbPsVH1B-UhrtQ,39.815,2013-09-12 17:21:58 UTC,7,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,G0au1SbnBMQ9RXxyi982Tw,162.525,2013-09-12 17:23:25 UTC,418,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0
maze_positioning,default,4C2ng9K6qG8FbyA8Yp1Rmg,109.215,2013-09-12 17:23:49 UTC,498,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_control,attractive,KhWLHfR1Z0dfhYYUbkNhhQ,70.981,2013-09-12 17:25:06 UTC,16,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_control,attractive,kFRSWiloOmFwHNOwb2hglQ,323.71,2013-09-12 17:25:09 UTC,16,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; .NET CLR 1.1.4322)
robot_positioning,default,5jvgPfV0BGF257ethf6aUQ,109.796,2013-09-12 17:25:56 UTC,10,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_visualization,full-state,UCsk0AZvAbPsVH1B-UhrtQ,80.862,2013-09-12 17:29:31 UTC,100,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,kFRSWiloOmFwHNOwb2hglQ,312.275,2013-09-12 17:31:14 UTC,131,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; .NET CLR 1.1.4322)
maze_positioning,default,UCsk0AZvAbPsVH1B-UhrtQ,66.757,2013-09-12 17:34:44 UTC,384,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,kFRSWiloOmFwHNOwb2hglQ,151.5,2013-09-12 17:35:39 UTC,6,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; .NET CLR 1.1.4322)
maze_positioning,default,UCsk0AZvAbPsVH1B-UhrtQ,88.598,2013-09-12 17:36:31 UTC,14,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,kFRSWiloOmFwHNOwb2hglQ,13.948,2013-09-12 17:37:07 UTC,4,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; .NET CLR 1.1.4322)
maze_positioning,default,3g9ptQKbcYoM7HYivIFlYw,87.315,2013-09-12 18:35:43 UTC,421,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.72 Safari/537.36"
varying_visualization,convex-hull,UCsk0AZvAbPsVH1B-UhrtQ,99.397,2013-09-12 17:26:01 UTC,100,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_control,global,Xtn4YgIcM9Ad8c9gFaLFUw,80.168,2013-09-12 17:30:33 UTC,16,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_visualization,mean & variance,UCsk0AZvAbPsVH1B-UhrtQ,61.016,2013-09-12 17:30:45 UTC,100,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,IzL8qzYqoyRjkviQt_JEYg,446.514,2013-09-12 17:33:32 UTC,10,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MDDR; InfoPath.2; MS-RTC LM 8; Tablet PC 2.0; MS-RTC LM 8)
robot_positioning,default,kFRSWiloOmFwHNOwb2hglQ,2.199,2013-09-12 17:36:18 UTC,1,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; .NET CLR 1.1.4322)
robot_positioning,default,kFRSWiloOmFwHNOwb2hglQ,2.176,2013-09-12 17:36:31 UTC,1,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; .NET CLR 1.1.4322)
maze_positioning,default,UCsk0AZvAbPsVH1B-UhrtQ,40.444,2013-09-12 17:37:23 UTC,190,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,kFRSWiloOmFwHNOwb2hglQ,10.032,2013-09-12 17:37:28 UTC,3,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; .NET CLR 1.1.4322)
robot_positioning,default,kFRSWiloOmFwHNOwb2hglQ,62.347,2013-09-12 17:38:57 UTC,6,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; .NET CLR 1.1.4322)
pyramid_building,5.0,kFRSWiloOmFwHNOwb2hglQ,301.301,2013-09-12 17:44:19 UTC,8,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; .NET CLR 1.1.4322)
varying_control,global,qLyiJCeab1MCXTl2OxHycg,239.469,2013-09-12 19:18:49 UTC,16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
varying_control,repulsive,mL7ycjTja6j7f9MGCe-cRA,160.158,2013-09-12 19:23:19 UTC,16,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
pyramid_building,2.8,dcawwykmm7sP5jRAmDwzVQ,341.765,2013-09-12 20:05:26 UTC,8,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:14.0) Gecko/20100101 Firefox/14.0.1
maze_positioning,default,blkO47a--qITor3IzJe5Cg,88.414,2013-09-12 20:27:37 UTC,324,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:21.0) Gecko/20100101 Firefox/21.0
robot_positioning,default,blkO47a--qITor3IzJe5Cg,24.937,2013-09-12 20:28:31 UTC,3,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:21.0) Gecko/20100101 Firefox/21.0
robot_positioning,default,blkO47a--qITor3IzJe5Cg,200.488,2013-09-12 20:32:15 UTC,9,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:21.0) Gecko/20100101 Firefox/21.0
varying_visualization,full-state,89ZezRH8ggCyQG1m72Ix8Q,345.709,2013-09-12 20:39:52 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_visualization,mean & variance,kFRSWiloOmFwHNOwb2hglQ,292.896,2013-09-12 20:50:22 UTC,100,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; .NET CLR 1.1.4322)
varying_control,global,y5LpAw8rE_DBsuDC0_7DDw,100.406,2013-09-12 20:51:48 UTC,16,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_control,repulsive,29DYwcEY8Wv5KGUegFEx_w,211.814,2013-09-12 20:54:12 UTC,16,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,y5LpAw8rE_DBsuDC0_7DDw,153.373,2013-09-12 20:54:36 UTC,26,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,y5LpAw8rE_DBsuDC0_7DDw,49.448,2013-09-12 20:56:57 UTC,7,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,y5LpAw8rE_DBsuDC0_7DDw,9.884,2013-09-12 20:57:12 UTC,4,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,y5LpAw8rE_DBsuDC0_7DDw,21.653,2013-09-12 20:57:39 UTC,5,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_visualization,mean,kFRSWiloOmFwHNOwb2hglQ,428.081,2013-09-12 20:58:01 UTC,100,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; .NET CLR 1.1.4322)
robot_positioning,default,y5LpAw8rE_DBsuDC0_7DDw,16.534,2013-09-12 20:58:01 UTC,5,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_visualization,convex-hull,kFRSWiloOmFwHNOwb2hglQ,199.196,2013-09-12 21:01:35 UTC,100,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; .NET CLR 1.1.4322)
varying_visualization,full-state,kFRSWiloOmFwHNOwb2hglQ,516.282,2013-09-12 21:10:31 UTC,100,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; .NET CLR 1.1.4322)
varying_control,repulsive,kFRSWiloOmFwHNOwb2hglQ,364.953,2013-09-12 21:22:44 UTC,16,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; .NET CLR 1.1.4322)
maze_positioning,default,Y6kwZiRZ7rO58VI66V901A,180.191,2013-09-12 22:27:44 UTC,427,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,Y6kwZiRZ7rO58VI66V901A,89.246,2013-09-12 22:32:15 UTC,6,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,Y6kwZiRZ7rO58VI66V901A,80.498,2013-09-12 22:33:52 UTC,5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,Y6kwZiRZ7rO58VI66V901A,36.685,2013-09-12 22:34:50 UTC,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,Y6kwZiRZ7rO58VI66V901A,12.989,2013-09-12 22:36:50 UTC,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,Y6kwZiRZ7rO58VI66V901A,71.932,2013-09-12 22:38:16 UTC,5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,Y6kwZiRZ7rO58VI66V901A,6.404,2013-09-12 22:38:33 UTC,2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_control,attractive,TJuPPWldWNT2R0oMyt8JrA,231.904,2013-09-12 23:12:22 UTC,16,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0
varying_control,attractive,ZTa7OaS-y-wucVluABglag,105.322,2013-09-12 23:12:30 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,TJuPPWldWNT2R0oMyt8JrA,132.886,2013-09-12 23:14:59 UTC,300,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,g0jRSw3vOAMNjQn1PwUKGA,59.178,2013-09-12 23:23:28 UTC,5,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,g0jRSw3vOAMNjQn1PwUKGA,90.483,2013-09-12 23:25:40 UTC,9,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:23.0) Gecko/20100101 Firefox/23.0
pyramid_building,7.6,ZTa7OaS-y-wucVluABglag,279.276,2013-09-12 23:26:44 UTC,8,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_control,attractive,0f8h9UVkrMCaJq6d9cjifg,124.343,2013-09-12 23:36:26 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_control,attractive,n-8io_dp08j2dYCo9JAmwg,143.987,2013-09-12 23:57:36 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_control,global,S8U_ANxdhi9zKDWjWbZEOg,122.892,2013-09-12 23:59:50 UTC,16,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)
