Task,Mode,Participant,Run time,Created at,Robot count,
maze_positioning,default,tZ9is_1uZIIeQ1iJCXVddQ,102.258,2013-09-25 14:34:55 UTC,432,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,tZ9is_1uZIIeQ1iJCXVddQ,5.754,2013-09-25 14:35:19 UTC,1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,tZ9is_1uZIIeQ1iJCXVddQ,14.187,2013-09-25 14:35:48 UTC,4,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
maze_positioning,default,kqG2MdHqV4HAc-0JSrBqTQ,109.117,2013-09-25 15:24:38 UTC,22,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
varying_visualization,full-state,Kny-L6CTXyGndByhcrNtjQ,156.157,2013-09-25 16:10:26 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
pyramid_building,4.2,tZ9is_1uZIIeQ1iJCXVddQ,275.796,2013-09-25 16:14:19 UTC,8,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,orATR9hYFEc_gvqp3qR2SQ,2.693,2013-09-25 16:46:32 UTC,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
maze_positioning,default,orATR9hYFEc_gvqp3qR2SQ,82.98,2013-09-25 16:48:13 UTC,241,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,orATR9hYFEc_gvqp3qR2SQ,21.113,2013-09-25 16:48:50 UTC,6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,kO-nwe00gh62lnv7Z5VBQg,10.458,2013-09-25 16:49:38 UTC,2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,orATR9hYFEc_gvqp3qR2SQ,16.356,2013-09-25 16:49:42 UTC,6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,orATR9hYFEc_gvqp3qR2SQ,22.467,2013-09-25 16:51:38 UTC,6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,orATR9hYFEc_gvqp3qR2SQ,6.452,2013-09-25 16:51:55 UTC,3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,orATR9hYFEc_gvqp3qR2SQ,16.032,2013-09-25 16:52:18 UTC,6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,orATR9hYFEc_gvqp3qR2SQ,4.817,2013-09-25 16:52:30 UTC,2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,orATR9hYFEc_gvqp3qR2SQ,59.686,2013-09-25 16:53:42 UTC,8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,orATR9hYFEc_gvqp3qR2SQ,5.913,2013-09-25 16:54:11 UTC,2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,orATR9hYFEc_gvqp3qR2SQ,78.245,2013-09-25 16:55:40 UTC,10,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
maze_positioning,default,KbDNYJ4cXPafroDUjoU0-Q,129.219,2013-09-25 16:58:43 UTC,413,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_control,attractive,HfHhPWmy2KiYBNBxCEv29g,208.454,2013-09-25 20:28:47 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
maze_positioning,default,HfHhPWmy2KiYBNBxCEv29g,116.83,2013-09-25 20:46:58 UTC,464,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
maze_positioning,default,N73Tb0VQL_RljjMhp3QmcA,165.265,2013-09-25 21:01:53 UTC,304,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,N73Tb0VQL_RljjMhp3QmcA,174.947,2013-09-25 21:05:30 UTC,9,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
varying_control,global,uAA3fln8uvRgL3osRArneg,316.888,2013-09-25 21:11:20 UTC,16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
varying_control,repulsive,Ov57zxhZ8jNt4yULjRIGxQ,198.061,2013-09-25 21:15:15 UTC,16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
pyramid_building,1,N73Tb0VQL_RljjMhp3QmcA,597.611,2013-09-25 21:16:53 UTC,8,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
varying_control,attractive,Ov57zxhZ8jNt4yULjRIGxQ,70.072,2013-09-25 21:17:42 UTC,16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
varying_control,global,Ov57zxhZ8jNt4yULjRIGxQ,143.615,2013-09-25 21:20:30 UTC,16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
maze_positioning,default,Ov57zxhZ8jNt4yULjRIGxQ,100.187,2013-09-25 21:22:35 UTC,215,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
robot_positioning,default,Ov57zxhZ8jNt4yULjRIGxQ,83.765,2013-09-25 21:24:27 UTC,6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
robot_positioning,default,Ov57zxhZ8jNt4yULjRIGxQ,86.854,2013-09-25 21:26:18 UTC,7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
robot_positioning,default,Ov57zxhZ8jNt4yULjRIGxQ,1.747,2013-09-25 21:26:36 UTC,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
varying_visualization,full-state,N73Tb0VQL_RljjMhp3QmcA,489.4,2013-09-25 21:29:22 UTC,100,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,Ov57zxhZ8jNt4yULjRIGxQ,8.215,2013-09-25 21:29:26 UTC,4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
pyramid_building,0.9,Ov57zxhZ8jNt4yULjRIGxQ,216.39,2013-09-25 21:33:23 UTC,8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
varying_visualization,mean & variance,N73Tb0VQL_RljjMhp3QmcA,227.589,2013-09-25 21:36:26 UTC,100,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
varying_visualization,full-state,Ov57zxhZ8jNt4yULjRIGxQ,90.516,2013-09-25 21:40:25 UTC,100,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
varying_control,global,Ov57zxhZ8jNt4yULjRIGxQ,156.959,2013-09-25 21:43:14 UTC,16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
varying_control,global,Ig5mnYoZxMfuo97nThDOlw,94.805,2013-09-25 22:53:13 UTC,16,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_control,global,Ig5mnYoZxMfuo97nThDOlw,94.863,2013-09-25 22:56:50 UTC,16,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_control,attractive,Ig5mnYoZxMfuo97nThDOlw,55.158,2013-09-25 22:58:13 UTC,16,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,Ig5mnYoZxMfuo97nThDOlw,81.24,2013-09-25 22:59:54 UTC,111,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,Ig5mnYoZxMfuo97nThDOlw,85.695,2013-09-25 23:01:31 UTC,414,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,Ig5mnYoZxMfuo97nThDOlw,45.968,2013-09-25 23:02:26 UTC,173,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,Ig5mnYoZxMfuo97nThDOlw,101.11,2013-09-25 23:04:24 UTC,5,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,Ig5mnYoZxMfuo97nThDOlw,1.443,2013-09-25 23:05:17 UTC,1,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,Ig5mnYoZxMfuo97nThDOlw,94.448,2013-09-25 23:07:01 UTC,7,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_control,attractive,GjxaefUmSc7D43nQEoGfNQ,70.682,2013-09-26 00:29:19 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
maze_positioning,default,GjxaefUmSc7D43nQEoGfNQ,156.32,2013-09-26 00:32:13 UTC,456,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,GjxaefUmSc7D43nQEoGfNQ,154.062,2013-09-26 00:35:10 UTC,7,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
varying_control,attractive,InAbMRsFuqvOYgx_6FrHfQ,94.228,2013-09-26 01:30:11 UTC,16,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,InAbMRsFuqvOYgx_6FrHfQ,88.584,2013-09-26 01:59:50 UTC,193,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,InAbMRsFuqvOYgx_6FrHfQ,17.375,2013-09-26 02:13:28 UTC,3,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
pyramid_building,5.2,InAbMRsFuqvOYgx_6FrHfQ,285.591,2013-09-26 02:19:37 UTC,8,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_control,attractive,1pI0P11MYGpcHn6n8nHA7g,97.778,2013-09-26 02:56:28 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
varying_control,attractive,1pI0P11MYGpcHn6n8nHA7g,48.783,2013-09-26 02:58:09 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
maze_positioning,default,1pI0P11MYGpcHn6n8nHA7g,44.267,2013-09-26 02:59:53 UTC,287,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
varying_visualization,full-state,O--yxwu5jrG8rNRa5vOWhw,296.957,2013-09-26 05:18:08 UTC,100,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:24.0) Gecko/20100101 Firefox/24.0
varying_visualization,mean & variance,O--yxwu5jrG8rNRa5vOWhw,286.422,2013-09-26 05:23:31 UTC,100,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:24.0) Gecko/20100101 Firefox/24.0
varying_control,repulsive,e4kCpi8UBIFv-3DWZ-1EYQ,233.365,2013-09-26 11:39:40 UTC,16,Mozilla/5.0 (Windows NT 6.1; rv:24.0) Gecko/20100101 Firefox/24.0
maze_positioning,default,e4kCpi8UBIFv-3DWZ-1EYQ,73.367,2013-09-26 11:42:00 UTC,207,Mozilla/5.0 (Windows NT 6.1; rv:24.0) Gecko/20100101 Firefox/24.0
varying_control,global,UlAjQG_nmFKltfefEB2WKA,283.688,2013-09-26 12:53:29 UTC,16,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
maze_positioning,default,UlAjQG_nmFKltfefEB2WKA,115.701,2013-09-26 12:56:20 UTC,306,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
maze_positioning,default,UlAjQG_nmFKltfefEB2WKA,109.567,2013-09-26 12:59:43 UTC,306,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
maze_positioning,default,VQwCPUwWYf7x8TQDqm-ZXw,103.82,2013-09-26 13:00:27 UTC,275,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,3.172,2013-09-26 13:00:33 UTC,1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,167.2,2013-09-26 13:07:58 UTC,6,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,31.173,2013-09-26 13:08:52 UTC,6,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,54.686,2013-09-26 13:17:45 UTC,8,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,8.153,2013-09-26 13:18:23 UTC,3,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,8.236,2013-09-26 13:18:52 UTC,4,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,77.169,2013-09-26 13:21:09 UTC,8,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,8.92,2013-09-26 13:22:10 UTC,3,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
varying_visualization,mean,i6jNtTC6LzmI5EsjSCdcvQ,317.131,2013-09-30 17:53:54 UTC,100,Mozilla/5.0 (X11; Linux i686; rv:24.0) Gecko/20100101 Firefox/24.0
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,59.638,2013-09-26 13:23:54 UTC,5,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,9.09,2013-09-26 13:29:14 UTC,4,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,6.506,2013-09-26 13:30:36 UTC,4,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,64.819,2013-09-26 13:33:40 UTC,8,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,32.505,2013-09-26 13:34:33 UTC,8,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
varying_visualization,full-state,UlAjQG_nmFKltfefEB2WKA,206.841,2013-09-26 13:45:10 UTC,100,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
varying_control,attractive,UlAjQG_nmFKltfefEB2WKA,132.16,2013-09-26 13:47:53 UTC,16,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
varying_control,attractive,UlAjQG_nmFKltfefEB2WKA,70.23,2013-09-26 13:49:28 UTC,16,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
maze_positioning,default,UlAjQG_nmFKltfefEB2WKA,140.809,2013-09-26 13:52:02 UTC,446,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,78.071,2013-09-26 13:57:31 UTC,5,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,74.336,2013-09-26 14:00:02 UTC,5,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,94.784,2013-09-26 14:02:56 UTC,8,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,6.854,2013-09-26 14:03:23 UTC,4,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,9.289,2013-09-26 14:03:44 UTC,4,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,32.843,2013-09-26 14:07:33 UTC,8,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,41.689,2013-09-26 14:10:24 UTC,5,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,40.201,2013-09-26 14:11:18 UTC,7,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,5.823,2013-09-26 14:11:36 UTC,3,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,68.616,2013-09-26 14:14:02 UTC,8,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,29.554,2013-09-26 14:14:50 UTC,6,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,5.798,2013-09-26 14:15:39 UTC,2,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,39.387,2013-09-26 14:16:27 UTC,9,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,80.818,2013-09-26 13:26:16 UTC,5,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,135.667,2013-09-26 13:28:50 UTC,8,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,6.723,2013-09-26 13:29:34 UTC,4,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,19.99,2013-09-26 13:30:18 UTC,6,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,49.22,2013-09-26 13:32:11 UTC,9,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
pyramid_building,3,UlAjQG_nmFKltfefEB2WKA,394.358,2013-09-26 13:41:29 UTC,8,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
maze_positioning,default,UlAjQG_nmFKltfefEB2WKA,105.057,2013-09-26 13:54:04 UTC,477,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
maze_positioning,default,UlAjQG_nmFKltfefEB2WKA,103.098,2013-09-26 13:56:00 UTC,395,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,1.856,2013-09-26 13:57:41 UTC,1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,27.671,2013-09-26 14:00:53 UTC,6,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,50.552,2013-09-26 14:04:50 UTC,6,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,5.709,2013-09-26 14:05:11 UTC,3,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,57.318,2013-09-26 14:06:34 UTC,9,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,5.856,2013-09-26 14:07:57 UTC,2,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,26.955,2013-09-26 14:08:38 UTC,8,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,40.436,2013-09-26 14:12:27 UTC,7,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,1.571,2013-09-26 14:14:13 UTC,1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
